,id,mean_dist_day,mean_over_speed_perc,Cluster(4)
2257,3423312751,34.42,6,Group 2
2258,3423311871,44.44,7,Group 2
2259,3423312250,45.53,5,Group 2
2260,3423312320,44.78,6,Group 2
2261,3423312086,31.13,6,Group 2
2262,3423310971,39.02,4,Group 2
2263,3423311669,53.34,2,Group 2
2264,3423312615,51.01,5,Group 2
2265,3423311529,48.81,6,Group 2
2266,3423311268,50.16,4,Group 2
2267,3423314080,66.56,4,Group 2
2268,3423313277,51.05,4,Group 2
2269,3423311918,51.44,5,Group 2
2270,3423311029,49.22,5,Group 2
2271,3423312216,44.82,7,Group 2
2272,3423312949,55.23,8,Group 2
2273,3423313156,45.51,3,Group 2
2274,3423313409,44.53,4,Group 2
2275,3423312822,25.9,3,Group 2
2276,3423313829,61.28,6,Group 2
2277,3423313392,30.89,5,Group 2
2278,3423311482,41.6,6,Group 2
2279,3423310717,69.79,6,Group 2
2280,3423312659,47.48,3,Group 2
2281,3423313167,50.64,3,Group 2
2282,3423310821,62.55,3,Group 2
2283,3423313250,40.97,6,Group 2
2284,3423311779,64.38,6,Group 2
2285,3423313681,72.33,5,Group 2
2286,3423311399,57.8,8,Group 2
2287,3423311230,60.3,7,Group 2
2288,3423313873,45.25,8,Group 2
2289,3423310740,61.46,6,Group 2
2290,3423314252,50.14,3,Group 2
2291,3423311353,51.31,2,Group 2
2292,3423313307,41.42,6,Group 2
2293,3423314412,33.65,8,Group 2
2294,3423312710,37.09,7,Group 2
2295,3423311851,35.76,7,Group 2
2296,3423314302,54.8,6,Group 2
2297,3423314092,41.47,6,Group 2
2298,3423313608,43.54,4,Group 2
2299,3423311727,42.72,3,Group 2
2300,3423312840,56.12,2,Group 2
2301,3423311967,51.91,6,Group 2
2302,3423312554,39.26,7,Group 2
2303,3423313973,50.81,5,Group 2
2304,3423311210,53,5,Group 2
2305,3423312365,43.65,8,Group 2
2306,3423310519,58.17,5,Group 2
2307,3423312221,58.88,5,Group 2
2308,3423311152,49.9,6,Group 2
2309,3423311661,49.94,3,Group 2
2310,3423312045,63.02,3,Group 2
2311,3423314279,41.73,4,Group 2
2312,3423310960,58.95,2,Group 2
2313,3423311776,52.33,6,Group 2
2314,3423314272,49.25,7,Group 2
2315,3423311841,71.63,6,Group 2
2316,3423314155,53.34,8,Group 2
2317,3423313233,40.49,5,Group 2
2318,3423312422,35.32,2,Group 2
2319,3423311760,41.45,3,Group 2
2320,3423312136,61.34,5,Group 2
2321,3423311536,43.15,8,Group 2
2322,3423313924,42.32,5,Group 2
2323,3423311426,30.44,4,Group 2
2324,3423313340,56.59,6,Group 2
2325,3423313147,45.05,4,Group 2
2326,3423312846,47.22,7,Group 2
2327,3423313693,34.87,4,Group 2
2328,3423312341,47.16,4,Group 2
2329,3423312355,44.75,3,Group 2
2330,3423310539,41.62,9,Group 2
2331,3423312493,47.67,4,Group 2
2332,3423312500,51.09,7,Group 2
2333,3423311123,54.14,8,Group 2
2334,3423310649,74.51,5,Group 2
2335,3423311787,51.47,7,Group 2
2336,3423312129,29.96,6,Group 2
2337,3423312606,35.52,6,Group 2
2338,3423311791,51.63,7,Group 2
2339,3423313720,31.73,8,Group 2
2340,3423312983,65.39,5,Group 2
2341,3423311687,41.39,10,Group 2
2342,3423311342,43.95,5,Group 2
2343,3423312082,54.48,8,Group 2
2344,3423312805,58.12,8,Group 2
2345,3423311364,53.04,4,Group 2
2346,3423313425,43.05,4,Group 2
2347,3423314244,56.28,7,Group 2
2348,3423312726,42.21,8,Group 2
2349,3423311147,35.47,3,Group 2
2350,3423311950,42.97,8,Group 2
2351,3423313842,70.3,2,Group 2
2352,3423310829,41.82,3,Group 2
2353,3423312558,63.43,10,Group 2
2354,3423313345,45.45,3,Group 2
2355,3423311317,56.25,6,Group 2
2356,3423313600,41.64,1,Group 2
2357,3423312867,49.85,5,Group 2
2358,3423310709,44.93,5,Group 2
2359,3423310638,45.35,6,Group 2
2360,3423311570,66.26,3,Group 2
2361,3423311522,56.11,1,Group 2
2362,3423311157,40.37,4,Group 2
2363,3423311167,27.14,4,Group 2
2364,3423313338,46.89,6,Group 2
2365,3423311302,52.27,1,Group 2
2366,3423314078,40.92,6,Group 2
2367,3423312393,58.37,2,Group 2
2368,3423311795,32.08,4,Group 2
2369,3423313503,50.93,6,Group 2
2370,3423313718,67.87,2,Group 2
2371,3423310644,59.36,7,Group 2
2372,3423313081,47.05,5,Group 2
2373,3423312390,59.87,4,Group 2
2374,3423313634,32.52,10,Group 2
2375,3423313095,43.65,2,Group 2
2376,3423312128,49.98,4,Group 2
2377,3423313872,61.27,6,Group 2
2378,3423313970,40.5,4,Group 2
2379,3423312505,62.04,5,Group 2
2380,3423311573,50.56,3,Group 2
2381,3423313047,31.4,7,Group 2
2382,3423311449,41.91,6,Group 2
2383,3423313360,38.34,4,Group 2
2384,3423314182,42.44,3,Group 2
2385,3423313088,45.94,6,Group 2
2386,3423311907,60.7,3,Group 2
2387,3423311827,55.02,3,Group 2
2388,3423314156,50.91,5,Group 2
2389,3423312565,54.92,2,Group 2
2390,3423312727,65.84,6,Group 2
2391,3423311076,55.84,4,Group 2
2392,3423313400,51.61,2,Group 2
2393,3423312680,45.94,3,Group 2
2394,3423314410,31.39,5,Group 2
2395,3423311707,41.02,7,Group 2
2396,3423312716,34.61,6,Group 2
2397,3423313933,34,6,Group 2
2398,3423312966,34.34,0,Group 2
2399,3423314227,53.94,4,Group 2
2400,3423311493,53.75,3,Group 2
2401,3423313311,69.02,5,Group 2
2402,3423311900,60.75,5,Group 2
2403,3423312725,50.41,3,Group 2
2404,3423314005,49.24,5,Group 2
2405,3423313315,65.23,5,Group 2
2406,3423314133,44.8,7,Group 2
2407,3423312603,48.77,6,Group 2
2408,3423313859,48.43,3,Group 2
2409,3423312746,56.71,8,Group 2
2410,3423311454,53.06,5,Group 2
2411,3423313397,26.95,8,Group 2
2412,3423310852,46.54,4,Group 2
2413,3423313782,43.23,4,Group 2
2414,3423314404,59.07,1,Group 2
2415,3423311227,35.88,4,Group 2
2416,3423311946,49.41,7,Group 2
2417,3423314305,45,7,Group 2
2418,3423312866,58.96,6,Group 2
2419,3423311359,60.01,6,Group 2
2420,3423311040,43.02,7,Group 2
2421,3423311636,43.2,7,Group 2
2422,3423312657,62.91,7,Group 2
2423,3423313359,39.21,6,Group 2
2424,3423312785,40.92,7,Group 2
2425,3423312048,41.31,5,Group 2
2426,3423313289,69.15,3,Group 2
2427,3423311080,69.44,8,Group 2
2428,3423313508,48.14,3,Group 2
2429,3423312240,53.95,3,Group 2
2430,3423314213,62.97,2,Group 2
2431,3423313344,74.19,9,Group 2
2432,3423314445,51.73,3,Group 2
2433,3423312234,28.32,3,Group 2
2434,3423310456,46.75,4,Group 2
2435,3423313685,47.98,8,Group 2
2436,3423312561,43.98,4,Group 2
2437,3423313255,41.47,6,Group 2
2438,3423312462,77.94,8,Group 2
2439,3423311607,53.72,6,Group 2
2440,3423312051,60.71,6,Group 2
2441,3423312151,52.3,4,Group 2
2442,3423310728,56.09,6,Group 2
2443,3423312671,25.69,8,Group 2
2444,3423313623,45.3,5,Group 2
2445,3423310591,58.88,6,Group 2
2446,3423311831,59.43,6,Group 2
2447,3423311712,57.76,5,Group 2
2448,3423310997,47.29,3,Group 2
2449,3423314398,28.69,6,Group 2
2450,3423313570,42.88,5,Group 2
2451,3423311505,57.96,2,Group 2
2452,3423312041,46.72,3,Group 2
2453,3423312861,60.59,8,Group 2
2454,3423313236,36.03,6,Group 2
2455,3423312183,64.94,1,Group 2
2456,3423312272,53.9,4,Group 2
2457,3423311993,49.08,5,Group 2
2458,3423312439,38.58,3,Group 2
2459,3423313108,38.13,4,Group 2
2460,3423311345,46.65,3,Group 2
2461,3423313848,46.88,6,Group 2
2462,3423310891,49.9,4,Group 2
2463,3423310668,48.73,8,Group 2
2464,3423311729,31.88,6,Group 2
2465,3423310632,62.58,5,Group 2
2466,3423312593,61.6,3,Group 2
2467,3423312180,52.03,4,Group 2
2468,3423311430,28.98,5,Group 2
2469,3423311162,64.43,3,Group 2
2470,3423312865,48.26,3,Group 2
2471,3423313661,53.25,3,Group 2
2472,3423311236,45.32,4,Group 2
2473,3423312544,49.93,11,Group 2
2474,3423312783,50.28,6,Group 2
2475,3423313038,48.58,8,Group 2
2476,3423310919,67.82,6,Group 2
2477,3423313516,59.91,6,Group 2
2478,3423310672,64.55,7,Group 2
2479,3423313438,58.33,3,Group 2
2480,3423312302,32.88,6,Group 2
2481,3423311910,57.98,6,Group 2
2482,3423312970,52.67,6,Group 2
2483,3423311195,51.51,5,Group 2
2484,3423310817,54.46,3,Group 2
2485,3423312796,69.63,5,Group 2
2486,3423310827,49.92,2,Group 2
2487,3423314053,48.66,6,Group 2
2488,3423311190,38.6,2,Group 2
2489,3423314172,39.93,5,Group 2
2490,3423312713,66.74,6,Group 2
2491,3423310656,40.44,6,Group 2
2492,3423313652,52.86,5,Group 2
2493,3423314050,39.75,8,Group 2
2494,3423310968,61.33,1,Group 2
2495,3423312251,57.2,2,Group 2
2496,3423310911,65.91,3,Group 2
2497,3423313169,40,9,Group 2
2498,3423314198,49.98,4,Group 2
2499,3423311110,66,3,Group 2
2500,3423312748,52.84,4,Group 2
2501,3423312598,59.6,5,Group 2
2502,3423310844,48.82,6,Group 2
2503,3423311027,41.85,6,Group 2
2504,3423310791,53.52,9,Group 2
2505,3423311752,47.65,6,Group 2
2506,3423313901,56.01,6,Group 2
2507,3423310722,46.18,1,Group 2
2508,3423313007,64.8,8,Group 2
2509,3423310973,69.64,8,Group 2
2510,3423313677,56.23,2,Group 2
2511,3423314288,34.12,4,Group 2
2512,3423311478,61.8,1,Group 2
2513,3423310702,31.13,4,Group 2
2514,3423312582,73.18,8,Group 2
2515,3423313997,55.61,6,Group 2
2516,3423311241,51.84,2,Group 2
2517,3423312443,59.76,4,Group 2
2518,3423313696,54.84,7,Group 2
2519,3423312357,36.31,6,Group 2
2520,3423313719,29.94,4,Group 2
2521,3423312621,49.01,4,Group 2
2522,3423311194,47.93,5,Group 2
2523,3423313162,54.86,4,Group 2
2524,3423310719,34.3,8,Group 2
2525,3423313189,53.1,4,Group 2
2526,3423310583,41.62,4,Group 2
2527,3423314070,67.55,9,Group 2
2528,3423311294,60.29,6,Group 2
2529,3423313566,60.44,3,Group 2
2530,3423314134,30.15,6,Group 2
2531,3423313146,48.98,7,Group 2
2532,3423312206,45.56,4,Group 2
2533,3423313090,46.39,7,Group 2
2534,3423312712,54.84,3,Group 2
2535,3423311360,45.67,7,Group 2
2536,3423313454,47,5,Group 2
2537,3423314201,40.99,7,Group 2
2538,3423312689,50.64,5,Group 2
2539,3423311362,53.24,3,Group 2
2540,3423313617,61.45,9,Group 2
2541,3423313059,48.35,3,Group 2
2542,3423314229,33.51,4,Group 2
2543,3423313380,47.64,5,Group 2
2544,3423313184,31.37,5,Group 2
2545,3423313906,41.53,5,Group 2
2546,3423314323,56.07,6,Group 2
2547,3423311340,54.43,4,Group 2
2548,3423313281,65.17,4,Group 2
2549,3423311464,50.66,6,Group 2
2550,3423311746,56.41,7,Group 2
2551,3423311836,49.76,5,Group 2
2552,3423311867,44,4,Group 2
2553,3423312419,55.67,2,Group 2
2554,3423310914,53.45,5,Group 2
2555,3423312944,48.64,6,Group 2
2556,3423311143,39.16,5,Group 2
2557,3423313835,43.46,6,Group 2
2558,3423313000,48.79,5,Group 2
2559,3423310732,51.7,5,Group 2
2560,3423313427,34.76,5,Group 2
2561,3423311884,41.93,6,Group 2
2562,3423310508,64.32,4,Group 2
2563,3423313076,45.64,6,Group 2
2564,3423312446,49.3,5,Group 2
2565,3423313033,41.5,4,Group 2
2566,3423313115,54.82,5,Group 2
2567,3423310902,48.47,4,Group 2
2568,3423311492,43.07,1,Group 2
2569,3423313113,64.36,6,Group 2
2570,3423311034,66.9,5,Group 2
2571,3423313372,60.9,6,Group 2
2572,3423311132,42.6,5,Group 2
2573,3423312037,60.85,5,Group 2
2574,3423312792,66.57,2,Group 2
2575,3423314236,53.67,6,Group 2
2576,3423311113,65.02,11,Group 2
2577,3423313097,43.18,4,Group 2
2578,3423313253,52,3,Group 2
2579,3423312643,54.1,4,Group 2
2580,3423313748,47.57,6,Group 2
2581,3423311682,49.57,5,Group 2
2582,3423312749,44.84,7,Group 2
2583,3423312779,55.73,1,Group 2
2584,3423310921,37.3,5,Group 2
2585,3423312218,55.44,5,Group 2
2586,3423314104,47.04,4,Group 2
2587,3423314171,51.36,9,Group 2
2588,3423313808,70.59,2,Group 2
2589,3423311226,56.02,6,Group 2
2590,3423312874,46.99,7,Group 2
2591,3423314115,53.64,3,Group 2
2592,3423310907,39.17,4,Group 2
2593,3423314369,39.19,8,Group 2
2594,3423314193,52.8,7,Group 2
2595,3423311508,55.62,3,Group 2
2596,3423311553,43.95,3,Group 2
2597,3423312105,39.31,6,Group 2
2598,3423310990,42.46,5,Group 2
2599,3423313362,47.59,4,Group 2
2600,3423312085,40.71,5,Group 2
2601,3423310771,31.62,2,Group 2
2602,3423311606,31.14,9,Group 2
2603,3423314047,39.21,6,Group 2
2604,3423311526,50.7,7,Group 2
2605,3423311339,47.91,4,Group 2
2606,3423311138,54.47,4,Group 2
2607,3423313529,47.52,2,Group 2
2608,3423312934,65.2,7,Group 2
2609,3423311657,59.48,4,Group 2
2610,3423312789,62.58,5,Group 2
2611,3423313511,50.47,6,Group 2
2612,3423314083,53.41,3,Group 2
2613,3423314093,83.42,5,Group 2
2614,3423311116,58.78,3,Group 2
2615,3423313290,41.65,7,Group 2
2616,3423313023,53,3,Group 2
2617,3423313826,56.12,0,Group 2
2618,3423313172,37.54,5,Group 2
2619,3423314027,46.08,7,Group 2
2620,3423311961,34.55,7,Group 2
2621,3423314295,46.45,4,Group 2
2622,3423312811,66.17,6,Group 2
2623,3423312869,44.1,2,Group 2
2624,3423311860,56.24,5,Group 2
2625,3423311652,53.48,5,Group 2
2626,3423313085,70.32,4,Group 2
2627,3423311181,46.94,6,Group 2
2628,3423313899,36.98,6,Group 2
2629,3423311793,49.3,3,Group 2
2630,3423311035,27.04,6,Group 2
2631,3423311048,45.28,6,Group 2
2632,3423313244,50.03,2,Group 2
2633,3423311876,68.13,2,Group 2
2634,3423310986,26.78,2,Group 2
2635,3423311305,58.24,5,Group 2
2636,3423314062,46.98,6,Group 2
2637,3423312616,34.04,9,Group 2
2638,3423310808,53.49,4,Group 2
2639,3423311991,44.63,2,Group 2
2640,3423312238,51.27,6,Group 2
2641,3423311460,62.51,4,Group 2
2642,3423313642,42.25,5,Group 2
2643,3423313616,39.53,6,Group 2
2644,3423311957,46.59,4,Group 2
2645,3423311767,27.8,6,Group 2
2646,3423311255,52.12,7,Group 2
2647,3423310601,49.26,7,Group 2
2648,3423313447,55.56,5,Group 2
2649,3423310756,40.53,4,Group 2
2650,3423312294,53.96,1,Group 2
2651,3423311691,44.44,7,Group 2
2652,3423313755,61.23,3,Group 2
2653,3423312095,32.67,3,Group 2
2654,3423313916,36.99,3,Group 2
2655,3423313312,49.41,4,Group 2
2656,3423313286,57.89,6,Group 2
2657,3423311291,50.86,5,Group 2
2658,3423312353,57.64,8,Group 2
2659,3423310943,51.43,5,Group 2
2660,3423311213,37.73,3,Group 2
2661,3423314183,58.56,3,Group 2
2662,3423312428,45.26,4,Group 2
2663,3423314399,37.1,6,Group 2
2664,3423310952,44.41,3,Group 2
2665,3423312511,50.62,7,Group 2
2666,3423311701,55.14,1,Group 2
2667,3423314222,39.01,5,Group 2
2668,3423313931,52.11,7,Group 2
2669,3423312522,64.48,5,Group 2
2670,3423313074,48.69,6,Group 2
2671,3423310691,57.18,5,Group 2
2672,3423312520,59.04,6,Group 2
2673,3423312589,48.86,7,Group 2
2674,3423313528,59.12,7,Group 2
2675,3423312414,45.86,7,Group 2
2676,3423311161,60.78,0,Group 2
2677,3423312541,56.91,5,Group 2
2678,3423312451,34.95,0,Group 2
2679,3423312140,47.84,4,Group 2
2680,3423312275,48.14,2,Group 2
2681,3423312694,44.89,1,Group 2
2682,3423313536,65.76,9,Group 2
2683,3423312372,41.39,8,Group 2
2684,3423311480,66.81,5,Group 2
2685,3423313234,58.92,3,Group 2
2686,3423313789,46.72,7,Group 2
2687,3423312256,44.12,2,Group 2
2688,3423312650,53.59,2,Group 2
2689,3423311170,60.9,5,Group 2
2690,3423312063,38.06,7,Group 2
2691,3423311251,64.21,7,Group 2
2692,3423312194,56.61,8,Group 2
2693,3423310522,48.03,5,Group 2
2694,3423312989,48.63,4,Group 2
2695,3423312280,46.73,5,Group 2
2696,3423312562,51.97,5,Group 2
2697,3423312775,60.65,5,Group 2
2698,3423313125,54.41,6,Group 2
2699,3423311078,65.88,5,Group 2
2700,3423313324,38.04,4,Group 2
2701,3423311932,26.27,4,Group 2
2702,3423313665,60.05,6,Group 2
2703,3423313858,50.65,4,Group 2
2704,3423312329,50.07,4,Group 2
2705,3423311572,44.68,1,Group 2
2706,3423310841,69.88,7,Group 2
2707,3423313411,48.53,6,Group 2
2708,3423312731,61.06,8,Group 2
2709,3423313069,54.4,4,Group 2
2710,3423312252,65.32,3,Group 2
2711,3423313892,48.91,2,Group 2
2712,3423311141,47.33,3,Group 2
2713,3423313636,49.7,3,Group 2
2714,3423312436,35.97,7,Group 2
2715,3423314216,55.46,5,Group 2
2716,3423312411,49.48,4,Group 2
2717,3423310858,45.89,8,Group 2
2718,3423311387,45.69,3,Group 2
2719,3423312923,70.45,6,Group 2
2720,3423312868,58.45,6,Group 2
2721,3423311514,65.42,6,Group 2
2722,3423311391,38.21,5,Group 2
2723,3423314130,42.86,4,Group 2
2724,3423312116,44.62,2,Group 2
2725,3423311925,58.27,6,Group 2
2726,3423312169,34.84,8,Group 2
2727,3423314009,56.96,7,Group 2
2728,3423312134,58.07,11,Group 2
2729,3423311715,51.52,8,Group 2
2730,3423313283,36.76,7,Group 2
2731,3423310449,51.86,4,Group 2
2732,3423313955,57.16,4,Group 2
2733,3423313602,48.67,3,Group 2
2734,3423310925,59,4,Group 2
2735,3423311068,54.36,2,Group 2
2736,3423313609,41.52,4,Group 2
2737,3423311370,46.37,5,Group 2
2738,3423310457,51.91,6,Group 2
2739,3423310579,65.6,6,Group 2
2740,3423310762,61.92,4,Group 2
2741,3423313963,40.24,5,Group 2
2742,3423311063,65.11,5,Group 2
2743,3423311367,26.3,7,Group 2
2744,3423310884,41.87,6,Group 2
2745,3423311491,51.6,6,Group 2
2746,3423310540,43.69,4,Group 2
2747,3423311528,63.9,7,Group 2
2748,3423314251,72.04,3,Group 2
2749,3423313742,50.67,4,Group 2
2750,3423312377,57.78,1,Group 2
2751,3423313572,69.93,3,Group 2
2752,3423312948,56.26,6,Group 2
2753,3423311175,44.91,7,Group 2
2754,3423313136,52.01,7,Group 2
2755,3423311549,41.83,5,Group 2
2756,3423310882,49.27,5,Group 2
2757,3423312478,40.09,5,Group 2
2758,3423314433,75.09,5,Group 2
2759,3423310775,44.64,4,Group 2
2760,3423313522,41.63,6,Group 2
2761,3423314368,54.41,5,Group 2
2762,3423311794,27.46,5,Group 2
2763,3423312936,52.21,5,Group 2
2764,3423311873,74.91,4,Group 2
2765,3423314044,25.48,5,Group 2
2766,3423314341,52.75,4,Group 2
2767,3423312000,45.21,7,Group 2
2768,3423310904,49.97,6,Group 2
2769,3423311756,55.33,5,Group 2
2770,3423314137,30.34,6,Group 2
2771,3423314196,53.01,4,Group 2
2772,3423314309,58.27,6,Group 2
2773,3423311954,41.23,6,Group 2
2774,3423311196,46.1,4,Group 2
2775,3423313070,60.1,5,Group 2
2776,3423311037,51.02,7,Group 2
2777,3423313517,52.59,4,Group 2
2778,3423312038,43.26,2,Group 2
2779,3423310940,50.62,8,Group 2
2780,3423312137,46.51,8,Group 2
2781,3423310462,49.64,5,Group 2
2782,3423313393,50.67,4,Group 2
2783,3423312664,65.59,9,Group 2
2784,3423311813,45.58,7,Group 2
2785,3423313825,55.72,5,Group 2
2786,3423311487,44.47,4,Group 2
2787,3423314267,55.88,5,Group 2
2788,3423311658,47.4,6,Group 2
2789,3423313904,64.15,8,Group 2
2790,3423312881,61.37,1,Group 2
2791,3423311315,35.09,4,Group 2
2792,3423314332,47.59,5,Group 2
2793,3423310957,53.96,4,Group 2
2794,3423311176,63.61,5,Group 2
2795,3423312004,45.05,4,Group 2
2796,3423313980,43.89,5,Group 2
2797,3423313080,57.82,7,Group 2
2798,3423311518,50.96,3,Group 2
2799,3423311870,42.94,5,Group 2
2800,3423312955,67.08,1,Group 2
2801,3423313728,49.88,6,Group 2
2802,3423314087,37.35,5,Group 2
2803,3423313845,53.29,6,Group 2
2804,3423314292,37.04,5,Group 2
2805,3423311515,50.28,4,Group 2
2806,3423312613,50.96,6,Group 2
2807,3423311229,46.38,6,Group 2
2808,3423311990,34.79,4,Group 2
2809,3423312925,38.92,7,Group 2
2810,3423311579,46.54,4,Group 2
2811,3423314141,62.24,10,Group 2
2812,3423313295,50.96,1,Group 2
2813,3423313846,53.23,6,Group 2
2814,3423313429,53.89,2,Group 2
2815,3423314277,74.41,5,Group 2
2816,3423311280,50.85,5,Group 2
2817,3423312361,62.67,1,Group 2
2818,3423311092,36.33,8,Group 2
2819,3423314246,50.48,8,Group 2
2820,3423312053,43.32,4,Group 2
2821,3423314266,50.78,2,Group 2
2822,3423312440,49.62,4,Group 2
2823,3423310993,52.6,4,Group 2
2824,3423314132,45.29,9,Group 2
2825,3423314415,64.98,3,Group 2
2826,3423314311,41.82,4,Group 2
2827,3423310924,55.3,4,Group 2
2828,3423311088,52.57,7,Group 2
2829,3423313068,51.53,2,Group 2
2830,3423311169,46.71,4,Group 2
2831,3423313885,52.3,3,Group 2
2832,3423314374,43.69,6,Group 2
2833,3423311297,29.7,6,Group 2
2834,3423313705,53.59,5,Group 2
2835,3423313809,48.51,8,Group 2
2836,3423314136,29.01,3,Group 2
2837,3423314417,56.14,9,Group 2
2838,3423312179,56.83,5,Group 2
2839,3423314188,59.93,7,Group 2
2840,3423314178,52.72,4,Group 2
2841,3423311307,59.63,3,Group 2
2842,3423314261,32.63,4,Group 2
2843,3423313483,26.62,5,Group 2
2844,3423312430,66.95,5,Group 2
2845,3423312782,35.24,2,Group 2
2846,3423313218,66.96,4,Group 2
2847,3423312702,54.87,6,Group 2
2848,3423310956,70.04,1,Group 2
2849,3423311083,45.11,6,Group 2
2850,3423310518,44.77,2,Group 2
2851,3423310905,75.68,7,Group 2
2852,3423312261,53.45,5,Group 2
2853,3423313171,55.01,6,Group 2
2854,3423311632,34.24,4,Group 2
2855,3423310873,52.42,5,Group 2
2856,3423314048,37,5,Group 2
2857,3423311100,49.14,6,Group 2
2858,3423311025,49.35,6,Group 2
2859,3423312389,32.54,8,Group 2
2860,3423313964,52.15,4,Group 2
2861,3423310640,47.49,5,Group 2
2862,3423310761,54.5,5,Group 2
2863,3423312548,31.58,6,Group 2
2864,3423314180,59.91,7,Group 2
2865,3423313595,34.02,6,Group 2
2866,3423311119,57.14,2,Group 2
2867,3423312513,38.27,8,Group 2
2868,3423314226,33.56,7,Group 2
2869,3423311012,57.74,4,Group 2
2870,3423310563,51.29,5,Group 2
2871,3423311329,51.87,4,Group 2
2872,3423312580,41.31,5,Group 2
2873,3423313650,16.39,8,Group 2
2874,3423314007,56.55,5,Group 2
2875,3423310953,41,6,Group 2
2876,3423312901,31.72,2,Group 2
2877,3423313977,63.75,4,Group 2
2878,3423311392,67.15,7,Group 2
2879,3423313881,33.66,8,Group 2
2880,3423313248,40.32,6,Group 2
2881,3423312295,52.41,3,Group 2
2882,3423310792,56.56,4,Group 2
2883,3423313040,50.32,5,Group 2
2884,3423312464,50.72,5,Group 2
2885,3423311097,25.17,6,Group 2
2886,3423313550,45.32,6,Group 2
2887,3423312581,45.15,7,Group 2
2888,3423312006,38.63,4,Group 2
2889,3423313078,63.43,4,Group 2
2890,3423311049,32.45,6,Group 2
2891,3423312141,34.68,7,Group 2
2892,3423314077,49.89,2,Group 2
2893,3423312204,66.63,9,Group 2
2894,3423313333,34.11,5,Group 2
2895,3423312425,56.86,4,Group 2
2896,3423310862,46.14,5,Group 2
2897,3423312326,69.49,1,Group 2
2898,3423311101,67.46,4,Group 2
2899,3423313455,37.83,7,Group 2
2900,3423310822,52.81,5,Group 2
2901,3423311639,35.42,3,Group 2
2902,3423313073,48.84,4,Group 2
2903,3423313491,58.43,2,Group 2
2904,3423314363,37.76,5,Group 2
2905,3423313969,29.88,4,Group 2
2906,3423313377,49.48,2,Group 2
2907,3423312551,36.84,5,Group 2
2908,3423310452,53.5,5,Group 2
2909,3423312876,48.95,2,Group 2
2910,3423311926,51.91,6,Group 2
2911,3423311804,72.14,6,Group 2
2912,3423311436,51.91,6,Group 2
2913,3423312585,32.58,6,Group 2
2914,3423310499,52.68,3,Group 2
2915,3423310654,58.94,5,Group 2
2916,3423313695,63.95,3,Group 2
2917,3423313863,36.88,5,Group 2
2918,3423310840,57.25,3,Group 2
2919,3423313993,44.51,6,Group 2
2920,3423312512,58.4,7,Group 2
2921,3423314411,38.4,4,Group 2
2922,3423311477,44.95,5,Group 2
2923,3423312121,47.87,4,Group 2
2924,3423314013,35.83,6,Group 2
2925,3423310842,24.58,4,Group 2
2926,3423312202,48.71,5,Group 2
2927,3423310922,56.67,3,Group 2
2928,3423312570,48.72,6,Group 2
2929,3423311864,47.6,1,Group 2
2930,3423313191,55.05,6,Group 2
2931,3423311347,62.81,6,Group 2
2932,3423314139,50.86,4,Group 2
2933,3423311111,51.63,4,Group 2
2934,3423313656,27.83,5,Group 2
2935,3423314394,50.4,7,Group 2
2936,3423310708,53.69,5,Group 2
2937,3423313684,48.17,4,Group 2
2938,3423314441,38.25,6,Group 2
2939,3423313660,54.66,3,Group 2
2940,3423314079,42.41,7,Group 2
2941,3423314428,52.04,1,Group 2
2942,3423313659,67.41,4,Group 2
2943,3423313280,50.71,7,Group 2
2944,3423310642,48.45,6,Group 2
2945,3423311811,58.03,4,Group 2
2946,3423311758,64.12,4,Group 2
2947,3423312369,41.6,7,Group 2
2948,3423310815,42.32,6,Group 2
2949,3423313811,69.72,4,Group 2
2950,3423310835,60.39,7,Group 2
2951,3423311937,57.86,6,Group 2
2952,3423311908,58.88,6,Group 2
2953,3423312225,54.94,7,Group 2
2954,3423312019,48.64,4,Group 2
2955,3423310948,69.66,4,Group 2
2956,3423311745,55.4,9,Group 2
2957,3423313192,42.27,4,Group 2
2958,3423313093,58.67,1,Group 2
2959,3423310564,58.64,1,Group 2
2960,3423310469,49.85,8,Group 2
2961,3423312930,37.14,2,Group 2
2962,3423314313,33.95,5,Group 2
2963,3423312153,40.72,6,Group 2
2964,3423311890,56.34,6,Group 2
2965,3423313118,72.41,7,Group 2
2966,3423310577,48.52,7,Group 2
2967,3423312288,68.6,4,Group 2
2968,3423313065,61.86,7,Group 2
2969,3423312040,52.59,5,Group 2
2970,3423313257,50.94,6,Group 2
2971,3423313982,58.56,7,Group 2
2972,3423311266,62.48,7,Group 2
2973,3423311945,27.48,5,Group 2
2974,3423312627,37.26,1,Group 2
2975,3423313292,70.3,3,Group 2
2976,3423312476,42.54,5,Group 2
2977,3423312752,54.23,5,Group 2
2978,3423313309,52.43,11,Group 2
2979,3423312973,54.87,4,Group 2
2980,3423313913,33.42,4,Group 2
2981,3423314098,67.51,7,Group 2
2982,3423312506,52.69,1,Group 2
2983,3423311024,55.16,7,Group 2
2984,3423313055,52.11,4,Group 2
2985,3423312552,54.27,6,Group 2
2986,3423310972,56.07,5,Group 2
2987,3423312403,46.64,5,Group 2
2988,3423310984,39.64,4,Group 2
2989,3423314113,43.58,7,Group 2
2990,3423311407,54.64,5,Group 2
2991,3423311363,39.87,4,Group 2
2992,3423310679,52.7,7,Group 2
